artist,genre,title,album,year,lyrics,Amazement,Calmness,Joyful activation,Nostalgia,Power,Sadness,Solemnity,Tenderness,Tension
Soundgarden,Rock,Let Me Drown,Superunknown ,1994.0,"Stretch the bones over my skin. Stretch the skin over my hand. I'm going to the holy land. Stretch the marks over my eyes. Burn the candles deep inside. Yeah you know where I'm coming from. Give up to greed, you don't have to feed me. Give up to fate, you don't have to need me. So let it go, won't you let it go, won't you let it go. Won't you let it, drown me in you. So slip down the darkness to the mouth. Damn the water, burn the wine. I'm going home for the very last time. So throw it away, you don't have to take me. Make no mistake, I am what you make me. Drown me in you. Drown me in. Oh, drown me in. Yeah, drown me in. Yeah. I see you turn around and burning down. The feeling starts to sink. I feel the hurt surround me. Please dissolve me. She's resolved to be. So, heal my wound without a trace. And seal my tomb without my face. I'm going to the lonely place. Give up to greed, you don't have to feed me (yeah).",0,0,0,1,0,1,0,1,0
Soundgarden,Rock,Pretty Noose,Down on the Upside,1996.0,"I caught the moon today. Pick it up. And throw it away all right. I got the perfect steal. A cleaner love. With a dirty feel all right. Fallout and take the bait. Eat the fruit. And kiss the snake goodnight. Common ruse, dirty face. Pretty noose is pretty hate. And I don't like what you got me hanging from. Let your motor race. And get this mother gone. Out from and far away. The wooden stake. This thing has got me on. Diamond rope, silver chain. Pretty noose is pretty pain. And I don't care what you got. I don't care what you need. I don't want anything. Yeah.",0,0,0,1,0,1,1,0,1
Kendrick Lamar,Hip-Hop,Poetic Justice,"good kid, m.A.A.d city (Deluxe Version)",2012.0,"Every second, every minute. Man, I swear that she can get it. Say if you a bad bitch, put your hands up high. Hands up high, hands up high. Tell 'em dim the lights down right now. Put me in the mood. I'm talkin' about dark room, perfume, go, go. I recognize your fragrance. Hold up, you ain't never gotta say shit. Uh, and I know your taste is. A little bit, hmm, high maintenance. Uh, everybody else basic. You live life on an everyday basis. With poetic justice, poetic justice. If I told you that a flower bloomed in a dark room. Would you trust it? I mean, I write poems in these songs dedicated to you when. You're in the mood for empathy, there's blood in my pen. Better yet, where your friends and 'em? I really wanna know you all. I really wanna show you off. Fuck that, pour up plenty of champagne. Cold nights when you curse this name. You called up your girlfriends. And y'all curled in that little bitty Range. I heard that she wanna go and party, she wanna go and party. Nigga, don't approach her with that Atari. Nigga, that ain't good game, homie, sorry. They say conversation rule a nation, I can tell. But I could never right my wrongs. 'Less I write it down for real, P.S. You can get it, you can get it. And I know just, know just, know just. Know just, know just what you want. Poetic justice, put it in a song, alright. I really hope you play this, 'cause ol' girl, you test my patience. With all these seductive photographs. And all these one-off vacations you've been takin'. Clearly a lot for me to take in, it don't make sense. Young East African girl, you too busy fuckin' with your other man. I was tryna put you on game, put you on a plane. Take you and your momma to the motherland. I could do it, maybe one day. When you figure out you're gonna need someone. When you figure out it's alright here in the city. And you don't run from where we come from. That sound like poetic justice, poetic justice. You were so new to this life, but goddamn, you got adjusted. I mean, I write poems in these songs, dedicated to the fun sex. Your natural hair and your soft skin. And your big ass in that sundress, ooh. Good God, what you doin' that walk for? When I see that thing move. I just wish we would fight less and we would talk more. They say communication save relations, I can tell. But I can never right my wrongs. Unless I write 'em down for real, P.S. Every time I write these words they become a taboo. Makin' sure my punctuation curve, every letter here's true. Livin' my life in the margin and that metaphor was proof. I'm talkin' poetic justice, poetic justice. I mean, you need to hear this. Love is not just a verb, it's you lookin' in the mirror. Love is not just a verb, it's you lookin' for it, maybe. Call me crazy, we can both be insane. A fatal attraction is common, and what we have common is pain. I mean, you need to hear this, love is not just a verb. And I can see power steerin', sex drive when you swerve. I want that interference, it's coherent, I can hear it. Uh-huh, that's your heartbeat. It either caught me or it called me, uh-huh. Read slow and you'll find gold mines in these lines. Sincerely, yours truly, and right before you go blind, P.S. Poetic justice, put it in a song. ""I'm gon' ask you one more time, homie. Where is you from? Or it is a problem."". ""Ayy, you over here for Sherane, homie?"". ""Yo, I don't care who this nigga over here for. If he don't tell me where he from, it's a wrap! I'm sorry."". ""Hol' up, hol' up, hol' up, we gon' do it like this, okay? I'ma tell you where I'm from, okay? You gon' tell me where you from, okay? Or where your grandma stay, where your mama stay, or where your daddy stay, okay?"". ""Enough with all this talkin'."". ""Matter of fact, get out the van, homie! Get out the car before I snatch you out that motherfucker, homie! "".",0,0,1,1,0,0,0,1,1
Rita Marley,Reggae,That’s The Way,Who Feels It Knows It,1980.0,"That's the way. Jah Jah planned it yeah. And that's the way. Jah Jah planned it now. 'Cause that's the way Jah Jah planned it yeah. And that's the way Jah Jah planned it now. My life was met with changes. About the things going very bad. Jah guiding hand on me. And showed me what I had. He led me into music. 'Cause that is what he planned. I will use my voice to serve Him. I'm a daughter of Zion... And that's the way. That's the way Jah Jah planned it yeah. Jah Jah made the land and waters. He made the moon and stars. Man thinks he can make it better. But now he's gone a bit too far. You're building automatic weapons. And razing building stone. But Jah Jah is the Master. And He knows when they'll fall. They must fall yeah. Jah Jah give I sweet inspiration. That's why I can go through this duration. He's my life He's my health. He's my every every everything everything I need. That's the way that's the way, that's the way that's the way. Jah Jah planned it Jah Jah planned it. That's the way, that's the way. The only way, that's the way.",0,1,1,0,1,0,1,1,0
Maxi Priest,Reggae,Just a Little Bit Longer,Bonafide ,,"You say you're hurting oh cause. They say I'm flirting oh no. You just can't take it anymore. Your friends say I'm no good for you. But in my heart I'm so true. A partner for life we can be sure. You've asked me for some time to clear you're mind. I stayed away, it hurts so much. Without your touch. Now I'm back and you say. Chorus:. Just a little bit longer baby. Cause my love keeps growing stronger. A little more time to say. But in my head a love song plays. For you and me. We played in the rain together. That feeling lives on forever. Memories that bring tears of joy. We've had our share of bad times too. Hurthing each other me and you. It's brought us much closer in the end. Just too much we've both fought for. To put it all down the drain. I've stayed away just for a while. But now you're driving me insane. Chorus. I said all there is to say now. Hoping that you'll make me stay. Believe me I'm yearning for you girl. Hope there's a place in your heart. That remembers the good from the start. Just put me back where I belong. You asked me for some time to clear your mind. Without your touch now I'm back and you say.",0,0,0,1,0,1,0,0,1
Reba McEntire,Country,Back to God,Sing It Now: Songs of Faith & Hope,2017.0,"Oh, have you looked around. Have you heard the sound. Of Mama's crying. Or do you turn away. When you see the face. Of the innocent dying. In these darkest days. Are you not afraid? That it's too late. You gotta get down on your knees. Believe, fold your hands, and beg and plead. Gotta keep on praying. You gotta cry, rain, tears of pain. Pound the floor, and scream His name. 'Cause we're still worth saving. Can't go on like this, and live like this. We can't love like this. We gotta give this world. Back to God. Have you lost a love? Do you feel like giving up? Has your heart been broken? Are your kids okay? Will they come home safe? Do you lie there hoping? You can make a wish. You can knock on wood. Ohh, it won't do no good. Keep on! praying. You can hope the best. Make a wish. The only answer is. We give this world back to God. Ohh, give it back .",0,0,0,0,0,1,1,0,1
Snoop Dogg,Hip-Hop,California Roll,BUSH,2015.0,"Baby you could be a movie star, hey (in Los Angeles). Get yourself a medical card, yeah (in Los Angeles). Cause that's how California rolls. They do the fingers like Redd Foxx, hey (in Los Angeles). You can make it on a light blue box, yeah (in Los Angeles). Cause that's how California rolls, yeah. Say when I pass you that weed and I ask you can you roll? You say roll, don't you know that I'm from round here? Well girl I like the way you roll. Even though you from the ghetto you belong in a home in the mountains. Not talking 'bout the view. I'm talking 'bout me and you. So if you wanna go to Melrose. Let's hit Adidas, girl we got our own shell toes. And then we'll go to Venice. You roll so good you might as well let me hit it. For like 15 minutes. Girl, you never gon' forget it. And if you wanna go around town. I could show you where all the real get it. And if you wanna go downtown. You might as well roll with a real nigga. I'm not talking 'bout them fools. And when I hand you that weed and I ask if you can roll? You say no, let me show you around here. Cowgirl wanna roll with a winner. Rodeo with a winner, Rodeo loud yeah. Ain't got nothing to lose. And girl I got a home in that valley, in a rolls in that valley. Just tell 'em what my name is. You heard about me, you heard all about me. Mean you heard all the hittas that I'm with gangbanging. But I ain't talking 'bout the news (I'm talking 'bout me and you). Girl you know that I'm talking 'bout you. Let me show you all around. I'm not talking bout them fools.",1,0,1,0,1,0,0,1,0
Desmond Dekker,Reggae,Shing a Ling,This Is Desmond Dekker,,"Dumb shinga liiiinngggggggg singa shinga liiiinngg oooohohohohohhooh me and my girl went to a partahhh she grabbed my hands and say jump daddadaadda work, dadadaadada. Shiiinggg (a ling).",0,0,1,1,0,0,0,1,0
Tarrus Riley,Reggae,1 2 3 i love you,Love Situation,,"123 im loving you. 456 i missing you. 789 i want you back 2*. Hear it in my heart again. Long time no see. Without your love im lonely. I miss you and its too hard to bare. What have you done to me. Im waking up in the middle of the night without you and its so unfair. Ive toss and turn. Reach for you. Only my pillows. I wake in the morning the sun rises. But im alone, hurts my soul. Its shows on my face the evidence is right here. My smile has been erased can't you tell. I have no appetite my food has no taste. Im loosing weight. I thought you could be replaced. I day dreamed of you and me and how great we use to be, and i firmly believed of turning all these dreams into reality, and like a child i would chase so easily after you.",0,0,0,1,0,1,0,1,0
The Smiths,Rock,Still Ill,The Smiths,1984.0,"I decree today that life. Is simply taking and not giving. England is mine, it owes me a living. But ask me why and I'll spit in your eye. Oh ask me why and I'll spit in your eye. But we cannot cling to the old dreams anymore. No, we cannot cling to those dreams. Does the body rule the mind. Or does the mind rule the body? I don't know... Under the iron bridge we kissed. And although I ended up with sore lips. It just wasn't like the old days anymore. No, it wasn't like those days. Am I still ill? Oh am I still ill? Ask me why and I'll die. Oh ask me why and I'll die. And if you must go to work tomorrow. Well, if I were you I wouldn't bother. For there are brighter sides to life. And I should know because I've seen them. But not very often.",0,0,0,1,0,1,0,0,0
Elvis Presley,Rock,Suspicious Minds,Elvis In Person At The International Hotel (From Memphis to Vegas/From Vegas to Memphis),1969.0,"We're caught in a trap. I can't walk out. Because I love you too much, baby. Why can't you see. What you're doing to me. When you don't believe a word I say? We can't go on together. With suspicious minds (with suspicious minds). And we can't build our dreams. On suspicious minds. So, if an old friend I know. Stops by to say hello. Would I still see suspicion in your eyes? Here we go again. Asking where I've been. You can't see the tears are real, I'm crying. (Yes, I'm crying). Oh, let our love survive. I'll dry the tears from your eyes. Let's don't let a good thing die. When, honey, you know I've never lied to you. Well, don't you know I'm caught in a trap?",0,0,0,1,0,1,0,1,0
Garth Brooks,Country,The River,Ropin’ the Wind,1992.0,"You know a dream is like a river. Ever changin' as it flows. And a dreamer's just a vessel. That must follow where it goes. Trying to learn from what's behind you. And never knowing what's in store. Makes each day a constant battle. Just to stay between the shores. And I will sail my vessel. 'Til the river runs dry. Like a bird upon the wind. These waters are my sky. I'll never reach my destination. If I never try. So, I will sail my vessel. Too many times we stand aside. And let the waters slip away. Till what we put off till tomorrow. Has now become today. So don't you sit upon the shoreline. And say you're satisfied. Choose to chance the rapids. And dare to dance the tide. Yes, I will sail my vessel. And there's bound to be rough waters. And I know I'll take some falls. But with the good Lord as my captain. I can make it through them all.",0,1,0,0,1,0,1,0,0
The Mission UK,Rock,Severina,God’s Own Medicine,,"She's got her head in the clouds. She's got the stars in her eyes. And she's dancing. With a dream in her heart. She's got the wind in her hair. Moon child shining bright. Severina, Severina. She believes in angels. She believes in will of the Gods. Amongst the magic dust. She believes in the midnight trance. She believes in love is the law. She's dancing. Star child. Baby born of heaven. She's got a heart full of promise. She's got a hand in her heart. By the light of the moon. She's got a head full of secrets. Sworn to the faith of love on the will. She's a gift to the Gods. Severina, Severina, Severina.",1,0,1,0,0,0,1,1,0
Lauryn Hill,Hip-Hop,Nothing Even Matters,The Miseducation of Lauryn Hill,1998.0,"Whoa, ooh, umm, yeah, yeah. Whoa, ooh, whoa, ow yeah. Yeah, yeah, yeah, oh, oh, oh. Now the skies could fall. Not even if my boss should call. The world it seems so very small. 'Cause nothing even matters at all. See nothing even matters. See nothing even matters at all. Nothing even matters. Nothing even matters at all. See, I don't need no alcohol. Your love make me feel ten feet tall (Yeah). Without it I'd go through withdrawal. Nothing matters at all. These buildings could drift out to sea. Some natural catastrophe. Still, there's no place I'd rather be. 'Cause nothing even matters to me. See nothing even matters (Yeah). See nothing even matters to me. Nothing even matters to me. You're part of my identity. I sometimes have a tendency. To look at you religiously (Baby, baby). 'Cause nothing even matters, to me. Said it don't matter, baby, baby. Don't matter. Now you won't find me at no store. I have no time for manicures. With you it's never either-or. Cause nothing even matters no more. See nothing it don't matter. See nothing even matters no more. Nothing even matters no more. Now my team could score. And make it to the Final Four. Just repossessed my four by four. 'Cause nothing even matters no more. (No more, no more, no more). No, no more. To me, to me, to me, to me. To me, to me, to me, to me to me to me. (Freestyle singing to end).",0,0,1,0,0,1,0,1,0
The Mighty Diamonds,Reggae,Pass The Kouchie,,,"Pass the kutchie pon the lef' hand side. It a go bun, it a go dung, Jah know. It was a cool and lovely breezy afternoon. How does it feel when you've got no herb? You could feel it 'cause it was the month of June. If you got no herb you will walk an' talk. So I lef' my gate and went out for a walk. As I pass the dreadlocks' camp I hear them say. How do dey sing when you heard dem sing? So I stopped to find out what was going on. How do you find when you make your stuff. For the spirit of Jah, you know he leads me on. Them all have a leaf at the dreadlocks' camp. There was a ring of dreads and a session was there in swing. I could feel the chill as I see and heard them say. How do dey sing when you heard dem sing.",0,1,0,0,0,0,0,0,1
The Doors,Rock,The Crystal Ship,The Doors,1967.0,"Before you slip into unconsciousness. I'd like to have another kiss. Another flashing chance at bliss. Another kiss, another kiss. The days are bright and filled with pain. Enclose me in your gentle rain. The time you ran was too insane. We'll meet again, we'll meet again. Oh tell me where your freedom lies. The streets are fields that never die. Deliver me from reasons why. You'd rather cry, I'd rather fly. The crystal ship is being filled. A thousand girls, a thousand thrills. A million ways to spend your time. When we get back, I'll drop a line.",0,0,0,1,0,1,0,1,0
Johnny Cash,Country,God’s Gonna Cut You Down,American V: A Hundred Highways,2006.0,"You can run on for a long time. Run on for a long time. Sooner or later, God'll cut you down. Go tell that long tongue liar. Go and tell that midnight rider. Tell the rambler, the gambler, the back biter. Tell them that God's gonna cut 'em down. Well my goodness gracious, let me tell you the news. My head's been wet with the midnight dew. I've been down on bended knee, talkin' to the man from Galilee. He spoke to me in the voice so sweet. I thought I heard the shuffle of the angel's feet. He called my name and my heart stood still. When he said, ""John, go do My will!"". Well, you may throw your rock and hide your hand. Workin' in the dark against your fellow man. But as sure as God made black and white. What's done in the dark will be brought to the light.",0,0,0,0,1,0,1,0,1
Maxi Priest,Reggae,Gravity,Easy to Love,,"Gravity is working against me. And gravity wants to bring me down. Oh, I'll never know what makes a man. With all the love that his heart can stand. Dream of ways to throw it all away Yeah~. Oh, twice as much ain't twice as good. And can't sustain like one half could. It's wanting more it's gonna bring it to my knees. Gravity Ahh~ stay the hell away from me. With all the love that his heart can stand Yeah~. Dream of ways to throw it all away. Gravity won't you stay the hell away from me. Gravity has taken better man than me oh~. How could it be. Tell me how could it be oh~. Keep me where the light is come on. Keep me where the light is. Won't you keep me where the light is. I wanna be where the light is.",0,0,0,1,0,1,0,0,1
Hank Williams,Country,The Old Country Church,The Gold Collection,,"There's a place near to me, where I'm longing to be. With my friends at the old country church. There with mother we went and our Sundays we spent. With our friends at the old country church. Precious years of memories. Oh, what joy they bring to me. How I long once more to be. How I wish that today all the people would pray. Like we prayed in that old country church. If they'd only confess, Jesus surely would bless. As He did in that old country church.",0,0,0,1,0,0,0,0,0
Burning Spear,Reggae,African Postman,Hail H.I.M.,,"Son, who is that knocking out there. It's an African postman daddy. African postman, ye-s a me brother. Woooo a me brother. This African post man bring I and I and I a telegram. African postman. Telegram say. Sons and daughters of His Imperial Majesty. Haile Selassie. Earth rightful Ruler. Without any apology say. This is the time, when I and I and I and should. Come home, yes Jah. Come hold the fort, come hold the fort. Nay leggo Nay leggo. Heng on, heng on, heng on, heng on, heng on. Come hold the fort we a hold. The fort, we a hold the fort. Give thanks to this African postman. African postman, African postman. The telegram was so interesting and. Essential and important to I and I as African. Bless and keep this postman. Guidance be with this postman. Providence, this African postman a Ia Ia Ia Ia I. Brother, African brother. To a brother is a brother. African postman, African postman, African postman. Who bring Ia Ia Ia I a telegram. Saying that, sons and daughters of His Imperial Majesty. Without any apology saying. This the time when I and I and I. Should come yes Jah. Come on hold the fort, we a hold. The fort I and I yound. Come hold the fort. Nay leggo heng on Nay leggo heng on. Nay leggo heng on nay leggo. We a hold the fort, come hold the fort. We a hold the fort. Son yes Daddy. Who is that calling outside. It's a postman Daddy. What kind of a man is he. Saying that, sons and daughters of His Im. Of His Imperial Majesty. Haile Sel assie. This is the time, when Ia Ia Ia. Should come home, yes Jah.",1,0,1,0,0,0,1,0,0
Bob Marley & The Wailers,Reggae,Three Little Birds,Exodus,1977.0,"""Don't worry about a thing. Cause every little thing is gonna be alright. Singing: ""Don't worry about a thing. Cause every little thing is gonna be alright!"". Rise up this morning. Smiled with the rising sun. Three little birds. Pitch by my doorstep. Singing sweet songs. Of melodies pure and true. Saying, ""This is my message to you"". Singing: ""Don't worry about a thing (don't worry). Singing: ""Don't worry about a thing (worry about a thing, oh). Cause every little thing is gonna be alright (don't worry). Singing: ""Don't worry about a thing (I won't worry). Cause every little thing is gonna be alright (I won't worry). Singing: ""Don't worry about a thing (don't worry about a thing).",0,1,1,0,0,0,0,0,0
Catatonia,Rock,I Am the Mob,International Velvet,1997.0,"I put horses' heads in people's beds. 'Cos I am the mob. When duty calls, gonna bust some balls. Don't try and tell me it's not one for the money. Two for the money, three for the money. Am I your Easter bunny, come on. I try my level best, my best to please. But I'm gonna put a bullet between your knees. Baby come on. Oh just tell them. Stop blowing the Don, put his kecks back on. Stop muckin' around with the brand-new sound. Am I your Easter bunny, come on, oh baby come on. Just please tell them. That Luca Brasi, ah, he sleeps with the fishes. Luca Brasi, ah, he sleeps with the fishes. Missus. Oh tell them, just tell them. Oh, Luca Brasi, ah, he sleeps with the fishes. I am the mob.",0,0,0,0,1,0,0,0,1
The Jam,Rock,All Mod Cons,All Mod Cons,,"Seen you before, I know your sort. You think the world awaits your every breath. You'll be my friend, or so you say. You'll help me out when the time comes. And all the time we're getting rich. You hang around to help me out. But when we're skint, oh God forbid!. You drop us like hot bricks. Artistic freedom, do what you want. But just make sure that the money ain't gone. I'll tell you what, I got you sussed. You'll waste my time, when my time comes.",0,0,0,0,1,0,0,0,1
Merle Haggard,Country,Rainbow Stew,20th Century Masters - The Millennium Collection: The Best of Merle Haggard,1981.0,There's a big brown cloud in the city. And the countryside's a sin. And the price of life is to high to give up. Got to come down again. When the world wide war is over and done. And the dream of peace comes true. We'll all be drinking that free bubble up. And eating that rainbow stew. When they find out how to burn water. And the gasoline car is gone. When an airplane flies without any fuel. And sunlight heats our home. One of these days when the air clears up. And the sun come shining through. Eating rainbow stew with a silver spoon. Underneath that sky of blue. You don't have to get high to be happy. Just think about what's in store. When people start doing what they oughta to be doing. They won't be booing no more. When a president goes through the white house doors. And does what he says he'll do.,1,1,0,1,0,0,1,0,0
Yellowman,Reggae,Who Can Make The Dance Ram?,Zungguzungguguzungguzeng,,"Who Can Make The Dance Ram. Yellowman. Zungguzungguguzungguzeng. Dedicate this one to all my fans. In Jamaica and in England. Specially in the United States. German and France. Lord!. You make me feel alright. People make me feel alright, ? ??!. (Ca' me say) who can make the dance ram? Who can make the dance ram? Who can make it pop. No other DJ in this island. On go Yellowman can. But Yellowman can (the number one). Who can make the dub play? Night and day. No other song in this a island. On go my song can. But my song can (the champion). Is I Yellowman with the mic ina my hand. The on go DJ do run down woman. Ca' ina every parish me have fifty woman. The only DJ no run competition. But hear Yellowman on go sing one song. A ram Yellow come a fi ram it. Ca' yellowman him no chat it with apprentices. Ca' yellowman him full of a lyrics. Me on go name all the DJ in the island. You have Peter Metro. You have Welton. You have Brigadier. You have Toyan. You have Sassafras, Burru fi mi second. You have Fathead. And you have Peter Rank. Well me come first and they come second. When me chat riddim one by one. Is I Yellowman come fi ram up session!. Is I Yellowman the lyrics pon ton. Ca' these DJ no run down woman. BMW ? ?? And if I am right I can't be wrong. So please play this on the radio station. Relax, sweet, mmm, nice!. Fi know I Yellow come fi ram up session. Relax.",1,1,1,0,0,0,1,0,0
Snoop Dogg,Hip-Hop,Down 4 my Niggas,No Limit Top Dogg,1999.0,"Fuck them other niggas 'cause I'm down for my niggas. Fuck them other niggas 'cause I ride for my niggas. I die for my niggas (What), fuck them other niggas, niggas. I die for my niggas (What), man, fuck them other niggas. Bitch, I'm down with No Limit, I'll ride for the cause. I'm the nigga on the tank with the big fucking balls. And if anybody fuck with Snoop Doggy Dogg. I'ma make these niggas put his name on the wall. And everywhere I go, I got Mr. Magic here. Because I know that nigga don't care. He'll have that red shit pouring out your hair. Nigga any-fucking-time, nigga any-fucking-where. ""Make 'em bleed"" is the motto that I live by. If you fuck with me, it's a must, you die. Them niggas might go running, but them niggas can't hide. It's like shooting yourself, it's a suicide. KLC rock the beat, hitting hard like Burt. Niggas in the 'Nolia know him as ""Big Hurt"". Just like Soulja Slim, he'll put you in the dirt. And have your picture on front of a T-shirt. And when I make moves, I got a hundred niggas with me. Just in case a nigga out there trying to get me. All my niggas is down to squeeze the trigger. That's why I'm down for my motherfucking niggas. What you ain't heard boy I ride with these niggas. I die with these niggas. Did a drive by with my .45 cause I'm down with these niggas. Snoop Dogg and Bossalinie. Don't shoot; nah nigga just call me when you need me. Believe me, I never bite the hand that feed me. Just point them niggas out. And I'll leave 'em all on the street bleeding. Bitch, you fucking with a grown man. How I be done waxed you in your house. And then buried you on your own land. See the cops is scared to come and get me. But I don't blame 'em cause they know. I got a bunch of dog niggas with me. Looking for trouble, starting shit. I'm riding solo, and I'm busting and getting rid of your clique. See you boys ain't about beefing. When you fucking with niggas. That'll definitely get you eternal sleep. But if you didn't get the fucking picture. *Gunshots* Bitch I'm down for my niggas. What niggas? Them niggas? Yeah, dawg, you with it? Fuck 'em, let's get 'em, do 'em, I did 'em. We getting nutty in this motherfucker. I got my buddy in this motherfucker. Leave a nigga bloody in this motherfucker. We in the cutty motherfucker, you done done too much. You got it coming, motherfucker. Some of these niggas is bitches too. And some of these niggas look just like you. Well where I'm from, we like to ride on fours. Do it from the shoulders, or do it from the toes. I do my dirt all by my lonely. C-Murder and Magic hell yeah they my motherfucking homies. So when shit get thick and foggy. And niggas wanna act like they wanna get with Snoop Doggy. Lemme let you niggas know. Shit fuck what you going through and fuck what you stand for.",0,0,0,0,1,0,0,0,1
Bob Marley & The Wailers,Reggae,Natural Mystic,Exodus,1977.0,"There's a natural mystic blowing through the air. If you listen carefully now you will hear. This could be the first trumpet, might as well be the last. Many more will have to suffer. Many more will have to die. Don't ask me why. Things are not the way they used to be. I won't tell no lie. One and all got to face reality now. Though I've tried to find the answer to all the questions they ask. Though I know it's impossible to go living through the past. Don't tell no lie. Can't keep them down. Such a natural mystic, blowing through the air. Many more will have to die - don't ask me why. Such a natural mystic blowing through the air.",0,0,0,0,1,1,0,0,1
Alan Jackson,Country,Little Bitty,Everything I Love,1996.0,"Have a little love on a little honeymoon. You got a little dish and you got a little spoon. A little bitty house and a little bitty yard. A little bitty dog and a little bitty car. Well, it's alright to be little bitty. A little hometown or a big old city. Might as well share, might as well smile. Life goes on for a little bitty while. A little bitty baby in a little bitty gown. It'll grow up in a little bitty town. Big yellow bus and little bitty books. It all started with a little bitty look. Hehyeee!. You know you got a job and a little bitty cheque. A six pack of beer and television set. Little bitty world goes around and around. Little bit of silence and a little bit of sound. A good ole boy and a pretty little girl. Start all over in a little bitty world. Little bitty plan and a little bitty dream. It's all part of a little bitty scheme. It's alright to be little bitty.",1,1,0,1,0,0,1,1,0
Jah Cure,Reggae,Jah Bless Me,"Free Jah’s Cure - The Album, The Truth",,"I know Jah-Jah bless me. No wicked heart can test me. No matter how they try. Oh I, know Jah man infest me. And my fans a request me. Nah go make mi river run dry. As far as the wind blows from the west to the east side. I and I praises never cease, oh Lord. Emperor Selassie I, never cease the judgement that the wicked man keep. I know them must get defeat, oh Lord. So ghetto youths be wise. And open up your eyes. Because, yeah-yeah-yeah, yeah. Nah go make di river run dry. Why keep fighting in your mind, when you know it cannot tell? Parts of you is so unkind, wonder what is under your veil? The fools shall depart, from His will, yeah. So clean up your heart, before you end up under cell. Jah-Jah say. ""You should never diss the righteous, you'll never make it from your unjust"". Emperor Selassie I, him judgement never cease, that the wicked man keep. I know them must get defeat, why?, wow, yeah. Because, yeah-yeah-yeah.",0,0,0,0,1,0,1,1,1
Luke Bryan,Country,What Makes You Country,What Makes You Country,2017.0,"People talkin' 'bout what is and what ain't country. What gives 'em the right to wear a pair of beat-up boots? Is it the size of your tires and your fires, or your wild ass buddies? Well, give me a minute, let me hit you with some hometown truth. You could be a cowboy on the Texas plain. Or a plowboy waitin' on the rain. We're all a little different, but we're all the same. Everybody doin' their own thing. I got my dirt road cred when I was twelve. On a no cab tractor hauling them bales. Backing in boats, fishing limb lines. Running bird dogs through the Georgia pines. Step side cover down in peanut dust. Friday night spotlight, and that was us. It might not have been you, but I can't judge. Just be proud of what makes you country. Does it run in your blood? Did it come from your daddy and mama? Were you converted by an Alabama song on the radio? That feels so right. Did you lock eyes with a little green-eyed girl from Jackson? Tell me what got ya, I just gotta know. Me, I got my Sunday learning in a live oak church. Silver Queen corn in a backyard dirt. Waiting for the fall to finally come along. So I can grab my gun and get my outside on. Might be from a city or a little farm town. Whatever kind of square that you drove around. Do you wear it on your sleeve or keep it deep down? You know you gotta let it out. I got my dirt road cred back when I was twelve. Running bird dogs through them Georgia pines. It might not have been you, but I ain't judging. And just be proud of what makes you country. Whatever makes you country. You do your kind of country. They doing they kind of country. I do my kind of country. Whatever makes us country.",0,1,1,0,0,0,1,0,1
Damian Marley,Reggae,Pimpa’s Paradise,Welcome to Jamrock,2005.0,"And yes y'all, you now rockin with the best. Black Thought from the legendary Roots crew in the flesh. I slid up in here with the brothers from the Marley family, crestin, we 'gon set for y'all. Hey! She loves to party, have a good time. She looks so hearty, feeling fine. She loves to smoke, sometimes shifting coke. She's laughing when there ain't no joke, hey!!!. (Background Singers). (Pimpa's paradise) That's all she was now. (Pimpa's paradise) That's all she was. (Pimpa's paradise) That's all she was, now. Cause coke was a thing that once she first tried. Was once a blue moon to once a blue sky. And now she's wonderin who else wants to go buy. She don't got no money and wants to get high. Story sounds familiar like born to be wild. But she sillier, not quite the same but she similiar. A waste of a sarsaparilla. Used to look good in the videos now she look hideous. Now it's broken crack pipes with lipstick traces. Work the cold nights red district places. She seen more hotels then my tour suitcases. More male customers than Old Navy. She love limelight more than John Swayze. Seen more miles than a rental, Avis. She don't slow down then some day maybe. She lost then she can't find her way to safety. (Pimpa'ss paradise) That's all she was now. Check it out! She keep her head up in space like a satellite. Because she got a insatiable appetite. For stayin out late night with all the parasites. Plottin on the way to cop a little piece of paradise. Her dignity the only thing that she could sacrifice. Just get the monkey off her back and she be back in like. Five minutes, she stay on the move. She done smoked up the stone that the builder refused. All coked up, alone she ain't even in tuned. And it's sad cause she ain't really have a reason to use. She was a pretty girl cleaner than the board of health, studied and enjoyed herself. I don't know what drove her to avoid herself. Destroyed herself and took a taste of the yay. And now she on the track workin while she wastin away. It's safe to say she lookin for some place to stay. Whoever got a lil' paper to play could get a slice of this... (Background Singers). For no reason a seasoned spliff was the first thing. One spring season while she's out flirtin. Now she season me and don't need rehearsin. Esteem get a beatin', life is uncertain. Ego need feedin now no one's mercy. Beneath the demons she's a warm person. When she's not fiendin swearin and cursin. Behind the curtain she's really hurtin. And while her people don't even trust her at home. The dealer that bring and cook the rock down. And she without sinnin will spot the first stone. The feelin kicks in she's in the dark zone. Old friends walk pass goin bout there own. As if she is someone that they don't know. Then the King Of Kings lift her off the flo'. Sayin life is a thing when you learn you grow. She rise and fall like a star, her life write off like a car. Her face full of all kind of scar, always quick fi start a war. She can't keep herself up to par, she plays like a broken guitar. She always want take it to far. I doubt she ah go make it too far. She rise and fall like a star, her ride off like a car. Her face full of all kind of scar, always with fist start a war. Mi wonder if she make it so far, wuy!!! !.",0,1,1,0,0,0,0,0,1
