artist,genre,title,album,year,lyrics,Amazement,Calmness,Joyful activation,Nostalgia,Power,Sadness,Solemnity,Tenderness,Tension
Johnny Cash,Country,You Are My Sunshine,Unearthed 3: Redemption Songs,2003.0,"You Are My Sunshine. The other night dear, as I lay sleeping. I dreamed I held you in my arms. When I awoke, dear, I was mistaken. So I bowed my head and I cried. You are my sunshine, my only sunshine. You make me happy when skies are gray. You'll never know, dear, how much I love you. Please don't take my sunshine away. I've always loved you and made you happy. And nothing else could come between. But now you've left me to love another. You have shattered all of my dreams.",1,0,0,1,0,1,0,1,0
JAY-Z,Hip-Hop,Oceans,Magna Carta... Holy Grail,2013.0,"Oceans. (You see this motherfucking face). Blessings, blessings, yeah, I see... Elephant tusk on the bow of a sailing lady, docked on the Ivory Coast. Mercedes in a row winding down the road. I hope my black skin don't dirt this white tuxedo before the Basquiat show. And if so, well fuck it, fuck it. Because this water drown my family, this water mixed my blood. This water tells my story, this water knows it all. Go ahead and spill some champagne in the water. Go ahead and watch the sun blaze on the waves of the ocean. Dope boy still smelling like cocaina. White boat, white robe, can he be more cleaner? The oil spill that BP ain't clean up. I'm anti-Santa Maria. Only Christopher we acknowledge is Wallace. I don't even like Washingtons in my pocket. Black card go hard when I'm shopping. Boat docked in front of Hermes picking cotton. Silk and fleeces, lay on my Jesus. Oh my God, I hope y'all don't get seasick. See me in shit you never saw. If it wasn't for these pictures they wouldn't see me at all. Aww, whole world's in awe. I crash through glass ceilings, I break through closed doors. I'm on the ocean, I'm in heaven. Yachting, Ocean 11. Me and Ty Ty is like Pablo and Popeye. Winding dirt roads on mopeds spilling Opus. Welcome to the magnum opus, the Magna Carta. The best-selling author Decoded. On the holiday playin' ""Strange Fruit"". If I'ma make it to a billi, I can't take the same route. Swoosh, that's the sound of the border. Swoosh, and that's the sound of a baller. Muhammad Hovi my back against the rope. The black Maybach, I'm back inside the boat. Shepard Fairey they finally gave me some hope. Can't believe they got a nigga to vote. Democrat? Nope, I sold dope. In trouble waters I had to learn how to float. On the ocean, I'm in heaven.",1,0,0,0,1,1,0,0,0
Loretta Lynn,Country,Coal Miner’s Daughter,Coal Miner’s Daughter,1970.0,"Coal Miner’s Daughter. Well I was born the coal miner's daughter. In a cabin, on a hill in Butcher Holler. We were poor but we had love. That's the one thing that daddy made sure of. He shoveled coal to make a poor man's dollar. My daddy worked all night in the Van Lear coal mine. All day long in the field hauling corn. Mommy rocked the babies at night. And read the Bible by the coal oil light. And everything would start all over come break of morn. Daddy loved and raised eight kids on a miner's pay. Mommy scrubbed our clothes on a washboard everyday. Why I've seen her fingers bleed, to complain there was no need. She's smiled in mommy's understanding way. In the summertime we didn't have shoes to wear. But in the wintertime we'd all get a brand new pair. From a mail order catalog, money made from selling a hog. Daddy always managed to get the money somewhere. Yeah, I'm proud to be a coal miner's daughter. I remember well the well where I drew water. The work we done was hard. At night we'd sleep 'cause we were tired. I never thought of ever leaving Butcher Holler. Well a lot of things have changed since the way back then. And it's so good to be back home again. Not much left but the floor nothing lives here anymore. Except the memories of a coal miner's daughter.",1,1,1,1,0,0,0,1,0
50 Cent,Hip-Hop,Ghetto Qu’ran (Forgive Me),Power of the Dollar,,"Ghetto Qu’ran (Forgive Me). Uh huh, uh huh, uh huh. Southside, what y'all niggas know about the dirty South? One time. Lord forgive me, for I've sinned. Over and over again just to stay on top. I recall memories, filled with sin. Over and over again. And again and again and again. When you hear talk of the Southside, you hear talk of the Team. See, niggas feared Prince and respected Preme. For all you slow motherfuckers, I'ma break it down iller. See, Preme was the business man and Prince was the killer. Remember, he used to push the bulletproof BM, uh huh. His hair'll get you seasick, I sat back and peeped shit. The roll with E-Z Wider and they ain't get blunted. Had the whole projects working for 50 on 500. As a youth, all I ever did was sell crack. I used to idolize Cat. Hurt me in my heart to hear that nigga snitched on Pap. How he go out like that? Rumors in the hood was Just was snitching. I ain't believe that, pa, he helped me cop my first GSXR. Had the 4-runner, the Z, the 5 and the 3. Used to drive his truck through the hood dragging jet skis. From Gerald Wallace to Baby Wise, don't be surprised. Of how freely I throw out names of guys who dealt with pies. Like LA and Wise, L got shot in the neck, then told his connect. Them niggas who shot them got 'em for ten bricks. Fucking Dominicans, turned around and gave 'em more bricks. That first verse is just a dose of the shit that I'm on. Consider this the first chapter in the ghetto's Qu'ran. I know a lot of niggas that get dough like Bimmy and Joe. And Prince and Righteous from Hillside with the mole on his nose. Throughout my struggles in the hood, I started learning. Life's a bitch with a pretty face, but she burning. Man I'm a get cheese like Chaz then run through whips like Cigar. Gamble all the time like country-curly head Prince and Tah-Tah. Po-po under pressure too, they know what they facing. Go against crews like Bebo and killers like Pappy Mason. A lot of niggas I know been corrupted since birth. Enticed to rob nuns for fun, for everything they worth. I know some cats that held down whole complexes like Corley Wall. Together niggas stand and divided they fall. Round here, shook niggas they keep it in motion. Come around here with your Rollie, you can get robbed like Ocean. Lord knows, Tommy had Laurelton sold. Helicopters, Rolls Royces with Louis Vuitton interior. Might sound like I'm fantasizing, but son I'm dead serious. Montana was no dummy, brought business to wash the money. Had money out the ass, he politic like the Asian. Feds couldn't catch him dirty, so settled for tax evasion. Rest in peace to Rich and Ron, money what they was about, yo. The twins was from Queens but got crazy cream with Alpo. Throughout my time I heard tales of Himey, Frenchy. Jamaican Pauly, Duckie Corley. Ronnie Bumps and Chick... shit. A lot a niggas flow the way I flow. But ain't been in the game all their life so don't know who I know. Writing rhymes is the best way I express how I feel. If I ain't rich by twenty-six, I'll be dead or in jail. Coming up I heard sipping too much booze'll leave you confused. And if you watch the news you see players in this game that lose. I'm forgetting Lefty and Jazz, Pretty Tony and Lance. Head Lou, Mel son, Troy and E Money Bags. In a conversation over shrimp and lobster. At Benihana's, heard Chico stopped boxing, and started robbing diners. Shout out to Clarence and Clutch, Bob Dre, Black Will. If the flow don't kill you the MAC will.",0,1,0,1,1,1,0,0,1
Tarrus Riley,Reggae,Good Girl Gone Bad,Contagious,2009.0,"Good Girl Gone Bad. Black side Russian (Ganja!). Head concussion. *(Yo Tarrus)*. Well, who cyan hear dem a go feel mi seh? When you finga mash no badda cry mi seh. Alright den. Dem big inna body and will tell yuh dem ready. Mi nuh need no glass fi see dem force ripe. And thru' bad company some likkle pickney. Nah tek, no talk, a straight road, a street life. Mama likkle princess gone bad. Daddy's likkle angel bruk out. Mama likkle pearl, tell mi. Seh she ready fi di world, walkin' out. Just anodda good girl gone bad. Once she was a good girl but now she gone bad. Story of a good girl gone bad. And she don't know what she have, drivin' the family mad. Good girl gone bad. She go suh hard, who she impressin'? The shortest clothes dem she always dress in. She loves to drink, she's into smokin'. And ecstasy, she's already floatin'. Mi seh a whole heap a man dem gyal yah back it up pon. From inna di church, di school bus, di taxi or minivan. And if you follow dem gyal yah, dem mek you bawl. Fi yuh madda from behind the prison bars. Worse if yuh a star nuh gi dem no par. Mama likkle angel gone bad. Daddy's likkle princess bruk out. Mama likkle pearl, a tell mi seh she ready fi di worl. Wha tek dis likkle girl? Story of a good good girl gone bad. Who cyan hear dem a go feel mi seh. *When you finga mash no badda cry mi seh*. *And when you finga mash no badda cry mi seh*. Aright den. Well, dem big inna body and will tell yuh dem ready. *Tarrus and thru bad company some likkle pickney. Nah tek, no talk, a straight road, a street light*. Watch yah, mama likkle princess gone bad. *And mi seh daddy's likkle angel bruk out now*. Mama likkle pearl, tell mi seh she ready fi di world. Walkin out. She was a good girl gone bad. Dis likkle good good good good girl gone bad. And now she don't know what she have, drivin' the family mad. Who can hear dem a go feel mi seh. When you finga mash no badda cry mi seh, hey. And when you finga mash no badda cry mi seh.",0,0,0,1,1,1,0,0,0
Tarrus Riley,Reggae,Gimme Likkle One Drop,Love Situation,,"Gimme Likkle One Drop. Wooy wo wo wooh wooh yeh yeh yea yea. Wo wo wooh wooh yeh yeh yea yea. Chimney oooh. Hey DJ can you play that song. Set the mode for me to hold a different energy. Am loving of the music sounds. You si the woman them a them wi a pree. Hey chimney. Gimme likkle one drop. Meck the bass line role and catch. And mi love how the riddim just a top. Mi and mi woman a rock. And meck wi couple up. And dubble up. And hold a vibes an stop. Mi love it, mi love it. Mi love the juggling. All the one foot man a dance so do no trouble him. Yow no bother meck up yo face don't be the mugging. Good vibes in a the place no one grudging. Long time so wi no feel like this. Yeh me like this peppine well clean so fresh. Oh yes so bless. Just like the drum and the bass line you have it. To how you wine up yo waste line on it. Mi meck one stop fi just one drop. Mi love the vibes. To how you hot mi haffi strap with lyrics. Gimme the words and the melody to sing it. Fi meck one stop one drop. But the love of one drop. Here come the thing called Chimney records. Present that thing called 'One Drop' for you a the earth. Special request to all the nice and decent people. Whoa baby, ah the voice of Tarrus Riley sing ah sing, representing. Hey, hey, ah warm and easy, unno come in, ah cha. And to them that hate ya, who Jah bless no man curse. Let me tell it to you.",0,0,1,0,0,0,0,0,0
Bauhaus,Rock,The Spy in the Cab,In the Flat Field,1980.0,"The Spy in the Cab. Hidden in the dashboard. The unseen mechanized eye. Under surveillance. The road is full of cats eyes. It's sick function to pry. The spy in the cab. Coldly observing. Callously reserving. A driver's time. Automated autonomy. Playing on his mind. An eye for an eye. A spy for an eye. A twenty-four hour unblinking watch. Installed to pry. Installed to cop. I spy with my little eye. Spy with my little, I spy with my little eye. Spy with my little, I spy.",0,0,0,1,0,1,1,0,1
​​blink-182,Rock,Brohemian Rhapsody,California,2016.0,Brohemian Rhapsody. There's something about you. That I can't quite put my finger in.,1,0,0,0,0,0,0,1,1
Hank Williams,Country,Your Cheatin’ Heart,Memorial Album,,Your Cheatin’ Heart. Your cheatin' heart. Will make you weep. You'll cry and cry. And try to sleep. But sleep won't come. The whole night through. Will tell on you. When tears come down. Like falling rain. You'll toss around. And call my name. You'll walk the floor. The way I do. Will pine some day. And crave the love. You threw away. The time will come. When you'll be blue. Songwriter: Hank Williams Sr.,0,0,0,0,1,1,0,1,0
Steel Pulse,Reggae,Not King James Version,Babylon the Bandit,,"Not King James Version. David Hinds. CHORUS. A dis ya version. A no King James version. 'Cause out of Africa. Came the Garden of Eden. X2. Hidden from me I was never told. Ancient prophets black and gold. Like Daniel, King David and Abraham. Israel were all black men. I don't wanna lose you. Japhet tried his best to erase. The godly parts we played. I says he came and took. And never mention in his book... so. In Esau's chapter of history. So little mention of you and me. We rulers of kingdoms and dynasties. Explored this Earth for centuries. I don't wanna lose ya. Phoenicians, Egyptians and the Moors. Built civilisation, that's for sure. Creators of the alphabet. While the West illiterate..yeh. African heritage. Oh, no. Slavery came and took its toll. In the name of John Bull Dog. Said we turned our backs on God. Lost the powers that we had. Now our backs against the wall. Ask ourselves about the fall. Rise rise rise. Hold on to your culture. Never let them fool you.",0,0,1,0,1,0,0,0,1
The Rolling Stones,Rock,Paint It Black,Aftermath,1966.0,"Paint It Black. I see a red door and I want it painted black. No colours anymore, I want them to turn black. I see the girls walk by dressed in their summer clothes. I have to turn my head until my darkness goes. I see a line of cars and they're all painted black. With flowers and my love, both never to come back. I see people turn their heads and quickly look away. Like a newborn baby, it just happens every day. I look inside myself and see my heart is black. I see my red door, I must have it painted black. Maybe then I'll fade away and not have to face the facts. It's not easy facing up when your whole world is black. No more will my green sea go turn a deeper blue. I could not foresee this thing happening to you. If I look hard enough into the setting sun. My love will laugh with me before the morning comes. I wanna see it painted, painted black. Black as night, black as coal. I wanna see the sun blotted out from the sky. I wanna see it painted, painted, painted, painted black. Yeah.",0,0,0,0,0,1,0,0,0
Damian Marley,Reggae,Road to Zion,Welcome to Jamrock,2010.0,"Road to Zion. Yeah man. Jah will be waitin there we a shout. Jah will be waitin there. In this world of calamity. Dirty looks and grudges and jealousy. And police weh abuse dem authority. Media clowns we nuh know bout variety, boom. Di youngest veteran a come murder dem slow. Raggamuffin sent to call me from di bush bungalow. Mi nuh watch it mek I clear out my voice now, Figaro. Emerge from the darkness with mi big blunt a glow. Di hammer dem a slam and spectator getta low. Some bwoy could a big like Bam Bam Bigelow. Buss off trigger finger, trigger hand and trigger toe. A two gun mi have mi buss dem inna stereo, 'cause. I got to keep on walkin', on the road to Zion, man. Hey, we got to keep it burnin', on the road to Zion, man. Clean and pure meditation without a doubt. Don't mek dem take you like who dem took out. Media clowns we nuh know bout variety. Single parents weh need some charity. Yutes weh need some love and prosperity. Instead of broken dreams and tragedy. By any plan with any means and strategy, say. We got to keep on walkin', yeah. On the road to Zion, man, yeah. Been waitin' to do this track with you man. Yeah, ha ha, yeah yeah. You know, they know. You got to keep on walkin', yeah. On the road to Zion, man. You gotta keep walkin' y'all, yeah, yeah, you gotta keep. Sometimes I can't help but feel helpless. I'm havin daymares in daytime wide awake try to relate. This can't be happenin like I'm in a dream while I'm walkin. Cause what I'm seein is hauntin, human beings like ghost and zombies. President Mugabe holdin guns to innocent bodies. In Zimbabwe, they make John Pope seem Godly, sacrilegious and blasphemous. In my lifetime I look back in paths I walked, where savages fought and pastors taught. Prostitutes stomp in high heel boots. And badges screamin' at young black children: ""Stop or I will shoot"". I look back at cooked crack plus cars that pass by. Jaguars mad fly, and I'm guilty for materialism. Blacks is still up in the prison trust that. So save me your sorries, I'm raisin' an army. Revolutionary warfare with Damian Marley. We sparkin' the ions, marchin' to Zion. You know how Nas be NYC state of mind I'm in. Ragamuffin sent to God before di bush bungalow. Mi nuh watch it mek I carry out my voice now figarow. Di hammer dem a slam and spend day a dead now. Don't mek dem tek yuh like who dem took out. Jah will be waitin there!. Don't mek dem tek yuh like food dem to goat. Media clowns we nuh know 'bout variety. By any plan with any means and strategy. Instead a broken dreams and tragedy. By any plan with any means and any strategy. Hey say. You know. You got to keep on walkin', on the road to Zion, man.",0,0,0,0,1,0,1,0,1
Kanye West,Hip-Hop,Black Skinhead,Yeezus,2013.0,"Black Skinhead. For my theme song (Black). My leather black jeans on (Black). My by-any-means on. Pardon, I'm getting my scream on (Black). Enter the kingdom (Black). But watch who you bring home. They see a black man with a white woman. At the top floor they gone come to kill King Kong. Middle America packed in (Black). Came to see me in my black skin (Black). Number one question they're askin'. Fuck every question you askin' (Black). If I don't get ran out by Catholics (Black). Here come some conservative Baptists. Claiming I'm overreactin'. Like them black kids in Chiraq, bitch. Four in the mornin', and I'm zonin'. They say I'm possessed, it's an omen. I keep it 300, like the Romans. 300 bitches, where the Trojans? Baby, we livin' in the moment. I've been a menace for the longest. But I ain't finished, I'm devoted. And you know it, and you know it. So follow me up cause this shit 'bout to go (Down). I'm doing 500, I'm outta control (Now). But there's nowhere to go (Now). And there's no way to slow (Down). If I knew what I knew in the past. I would've been blacked out on your ass. Stop all that coon shit (Black). Early morning cartoon shit (Black). This is that goon shit. Fuck up your whole afternoon shit. I'm aware I'm a wolf. Soon as the moon hit. I'm aware I'm a king. Back out the tomb, bitch (Black). Black out the room, bitch (Black). These niggas ain't doin' shit (Black). Them niggas ain't doin' shit. Come on, homie, what happened? You niggas ain't breathin', you gaspin'. These niggas ain't ready for action. Readyready for actionaction. I think I'm possessed, it's an omen. I keep it 300 like the Romans. God! God!.",0,0,0,0,1,0,1,0,1
Dolly Parton,Country,Lonely Comin’ Down,Jolene,1974.0,"Lonely Comin’ Down. I woke up this morning in a strange place. I looked into the mirror at a strange face. Then I looked for you, but you could not be found. And then I felt the lonely coming down. I walked across the room to the empty bed. Saw the imprint on the pillow where you laid your head. The presence of you still lingered all around. And once again I felt the lonely coming down. Then I felt the lonely dripping down my face. As I realized no one could take your place. I wondered where the love had gone that we had found. And then again I felt the lonely coming down. And again I felt the lonely coming down. Mmm.",0,0,0,1,0,1,0,0,0
J. Cole,Hip-Hop,Neighbors,4 Your Eyez Only,2016.0,"Neighbors. I guess the neighbors think I'm sellin' dope, sellin' dope. Okay, the neighbors think I'm sellin' dope, sellin' dope. Sellin' dope, sellin' dope, sellin' dope. Yeah, I don't want no picture with the president. I just wanna talk to the man. Speak for the boys in the bando. And my nigga never walkin' again. Apologize if I'm harpin' again. I know these things happen often. But I'm back on the scene. I was lost in a dream as I write this. The team down in Austin. I been buildin' me a house. Back home in the South, ma. Won't believe what it's costin'. And it's fit for a king, right? Or a nigga that could sing. And explain all the pain that it cost him. My sixteen should've came with a coffin. Fuck the fame and the fortune. Well, maybe not the fortune. But one thing is for sure though. The fame is exhaustin'. That's why I moved away, I needed privacy. Surrounded by the trees and Ivy League. Students that's recruited highly. Thinkin' ""You do you and I do me"". Crib has got a big 'ol back 'ol yard. My niggas stand outside and pass cigars. Filled with marijuana, laughin' hard. Thankful that they friend's a platinum star. In the driveway there's no rapper cars. Just some shit to get from back and forth. Welcome to the Sheltuh, this is pure. We'll help you if you've felt too insecure. To be the star you always knew you were. Wait, I think police is at the door. Okay, the neighbors think I'm sellin' dope. Hm, I guess the neighbors think I'm sellin' dope, sellin' dope. The neighbors think I'mneighbors think I'm. (Don't follow me, don't follow me...). I think the neighbors think I'm sellin' dope. Well motherfucker, I am. Some things you can't escape:. Death, taxes, and a ra-. -cist society that make. Every nigga feel like a candidate. For a Trayvon kinda fate. Even when your crib sit on a lake. Even when your plaques hang on a wall. Even when the president jam your tape. Took a little break just to annotate. How I feel, damn, it's late. I can't sleep cause I'm paranoid. Black in a white man territory. Cops bust in with the army guns. No evidence of the harm we done. Just a couple neighbors that assume we slang. Only time they see us we be on the news, in chains, damn. Don't follow me. The neighbors think I'm...neighbors think I'm. I am, I am, I am, I am. Well, motherfucker, I am. I am, I am, I am. So much for integration. Don't know what I was thinkin'. I'm movin' back to south side.",0,0,0,0,1,1,0,0,1
The Sundays,Rock,Joy,"Reading, Writing, and Arithmetic ",1990.0,"Joy. The Lone Ranger sold his wardrobe. The Lone Ranger sold his bad dog. Well you saw him. And you can't hardly know. 'Cause times change. I know. On some days he's more than humble. On some days he's cold and mad, mad as hell. It's so strange. Well I... Those lakes of golden water. Those lakes of gold are all running out. Joy, joy, joy. Work, work, work harder. Sure as the hours. You say.",0,0,1,1,0,0,0,0,0
J. Cole,Hip-Hop,1985,KOD,2018.0,"1985. 1985, I arrived. 33 years, damn, I'm grateful I survived. We wasn't s'posed to get past 25. Joke's on you motherfucker, we alive. All these niggas popping now is young. Everybody say the music that they make is dumb. I remember I was 18. Money, pussy, parties, I was on the same thing. You gotta give a boy a chance to grow some. Everybody talkin' like they know somethin' these days. Niggas actin' woke, but they broke, umm. I respect the struggle but you all frontin' these days. Man, they barely old enough to drive. To tell them what they should do, who the fuck am I? I heard one of 'em diss me, I'm surprised. I ain't trippin', listen good to my reply. Come here lil' man, let me talk with ya. See if I can paint for you the large picture. Congrats 'cause you made it out your mama's house. I hope you make enough to buy your mom a house. I see your watch icy and your whip foreign. I got some good advice, never quit tourin'. 'Cause that's the way we eat here in this rap game. I'm fuckin' with your funky lil' rap name. I hear your music and I know that rap's changed. A bunch of folks would say that that's a bad thing. 'Cause everything's commercial and it's pop now. Trap drums is the shit that's hot now. See, I've been on a quest for the next wave. But never mind, that was just a segue. I must say, by your songs I'm unimpressed, hey. But I love to see a Black man get paid. And plus, you havin' fun and I respect that. But have you ever thought about your impact? These white kids love that you don't give a fuck. 'Cause that's exactly what's expected when your skin black. They wanna see you dab, they wanna see you pop a pill. They wanna see you tatted from your face to your heels. And somewhere deep down, fuck it, I gotta keep it real. They wanna be black and think your song is how it feels. So when you turn up, you see them turnin' up too. You hit the next city, collect your money when it's due. You gettin' that paper, swimmin' in bitches, I don't blame you. You ain't thinkin' 'bout the people that's lookin' like me and you. True, you got better shit to do. You coulda bought a crib with all that bread that you done blew. I know you think this type of revenue is never endin'. But I wanna take a minute just to tell you that ain't true. One day, them kids that's listening gon' grow up. And get too old for that shit that made you blow up. Now your show's lookin' light cause they don't show up. Which unfortunately means the money slow up. Now you scramblin' and hopin' to get hot again. But you forgot you only popped 'cause you was ridin' trends. Now you old news and you goin' through regrets. 'Cause you never bought that house, but you got a Benz. And a bunch of jewels and a bunch of shoes. And a bunch of fake friends, I ain't judgin' you. I'm just tellin' you what's probably gon' happen when you rappin'. 'Bout the type of shit you rappin' 'bout. It's a faster route to the bottom. I wish you good luck. I'm hoping for your sake that you ain't dumb as you look. But if it's really true what people sayin'. And you call yourself playin' with my name. Then I really know you fucked, trust. I'll be around forever 'cause my skills is tip-top. To any amateur niggas that wanna get rocked. Just remember what I told you when your shit flop. In five years you gon' be on Love & Hip-Hop, nigga.",1,1,0,1,1,0,1,0,1
R.E.M.,Rock,Everybody Hurts,Automatic for the People,1993.0,"Everybody Hurts. When the day is long. And the night, the night is yours alone. When you're sure you've had enough. Of this life, well, hang on. Don't let yourself go. 'Cause everybody cries. And everybody hurts. Sometimes. Sometimes everything is wrong. Now it's time to sing along. When your day is night alone (Hold on, hold on). If you feel like letting go (Hold on). If you think you've had too much. 'Cause everybody hurts. Take comfort in your friends. Don't throw your hand. Oh, no. If you feel like you're alone. No, no, no, you're not alone. If you're on your own in this life. The days and nights are long. When you think you've had too much. Of this life to hang on. Well, everybody hurts. Sometimes, everybody cries. So, hold on, hold on. Hold on, hold on. Everybody hurts. No, no, no, no, no, you're not alone.",0,0,0,0,0,1,0,0,0
Carrie Underwood,Country,End Up with You,Cry Pretty,2018.0,"End Up with You. I don't really care 'bout making any plans. Leave it up in the air, give it up to chance. Seein' where it goes, seein' where it lands. I just wanna go as fast as we can. And we could end up broke down on some back road. Lovin' in the back seat to the radio. Wouldn't be the worst scenario. 'Cause all I wanna do is end up with you. Get home and we're locked out. Middle of the backyard laying down. Last thing that I'd worry 'bout. Yeah, all I wanna do is end up with you. To the end of the world if you wanted to. Yeah, 'cause you could light up the dark side of the moon. Don't leave it up to me, I'll leave it up to you. 'Cause I just want one thing when the night is through, yeah. We could end up broke down on some back road. All I wanna do is end up with you. End up with you, end up with you. All I wanna do is end up with you, you, you, you.",0,0,0,0,0,0,1,1,0
Coolio,Hip-Hop,Mary Jane (I’m in Love With),Half-Baked (Music From The Motion Picture),,"Mary Jane (I’m in Love With). She's my inspiration. My part time occupation. The catalyst and my consumation. In my quest for education. No one could ever take her place and. No assimilation, so save you false accusations. I accept no imitations. So that's the situation without further hesitation. Let me continue my demonstration. For the congregation. To break it down for all y'all simple and plain. I got a love for a girl named mary jane. Chorus:. Whatcha know about mary jane? How ya'll feel about mary jane. Ya'll don't know about mary jane. 'cause she's my main thing. She makes my heart sing. As i walk around the edges of my mind. In an attempt to contemplate. What it really is that makes me tick. I'm reminded of emotions that saturate. My thoughts like sunshine. It always ain't the first time. That i'm feelin' this, feelin that. I'm feelin' that. They don't know about my baby. And the healing power. It makes a strong man stronger. And a crazy man sing. I'm talkin about mary jane. Mary's potent, see, yes it opens me. And makes me see things in a way. I'd never thought i'd see. Mary ease pain. And mary never complains. Mary jane penetrates the brain. Y'know what i'm sayin'. Chorus. I'm not the first. And i probably won't be the last. I ain't mad at mary 'cause. Mary always makes me laugh. Mary brings light to the darkness. Let me spark one up quickly. Before they come and get me. Don't listen to what they say 'cause. Mary never contrary. Mary mary very. Nececessary extraordinary. Me and mary to the mortuary. Just one kiss on her sweet lips. And i become a visionary. Mary never the same. Mary don't change. Mary make a man walk a mile in the rain. Mary mary never temporary. She's my sanctuary. And when the love comes down. I'm the beneficiary. Some say if it's this good. Then it must be wrong. But mary makes me feel so good. 'cause mary lasts so long. Mary mary got no secondary. Sweeter than a cherry. Blackberry, or a strawberry. Without mary, life ain't complete. 'cause mary don't lie, mary don't steal. And mary don't cheat. Let me break it down for all y'all. Simple and plain. I've got a love for a girl named mary jane. I'm in love with with mary jane. I'm not the only one. Mary likes to play around. I let her have her fun. She's not the kind of girl. That you can just tie down. Mary likes to spread her love. And turn my head around. I'm in love with mary jane. She's my main thing. She makes me feel alright. Makes my heart sing. And when i'm feelin' low. It comes as no surprise. Turns me on with her love. Takes me to paradise. Do you love me, mary jane?",1,1,1,0,0,0,0,1,0
Lauryn Hill,Hip-Hop,Tell Him,The Miseducation of Lauryn Hill,1998.0,"Tell Him. Yo, he-he, tell him um, (Huuu). It's like, uhh, you know, uhh. Sweet, sweet, sweet. Tell him. Uhh. Mmm-m-m-m. Let me be patient let me be kind. Make me unselfish without being blind. Though I may suffer, I'll envy it not. And endure what comes (Daah). 'Cause he's all that I got (Uuu) and tell him (Aha). Tell him I need him (Yeah). Tell him I love him (Tell him who it hit). And it'll be alright (It'll be alright). And tell him (Tell him). Tell him I need him (Be alright). Tell him I love him (Tell him I love him ). It'll be alright (Be alright). Now I may have faith (I may have faith) to make mountains fall. (To make mountains fall). But if I lack love, then I am nothin' at all. I can give away (I can give away) everything I possess. But left without love then I have no happiness. I know I'm imperfect (I know I'm imperfect), and not without sin. (Not without sin, nah). But now that I'm older all childish things end (Ohh). Tell him I need him (Tell him I need him). Tell him I love him (Ha-ah). Tell him (Tell him). Tell him I need him (Tell him). Tell him I love him (Tell him) (Be alright). Oh yeah. I'll never be jealous (I'll never be jealous). And I won't be too proud (Houu). 'Cause love is not boastful (Noo). Oooh and love is not loud. Tell him I love him (Tell him I love him). Everything is gonna (Everything), is gonna be (Everything) alright. Ya-eee-ya-eee-ya-eee-ya-eee-ya-eee-ya-eee-ya-eee-ya-eee. Uuu-u-uu (Uuu). Yeah, yeah, ooh yeah. Ah-ah-ah. Now I may have wisdom (I may have wisdom). And knowledge on Earth. But if I speak wrong, uuh, then what is it worth? (What is it worth?). See what we now know is nothing compared. To the love that was shown when our lives were spared (Uuh). Tell him I love him (Love him). Oh-oh-oh. Tell him I need him (I need you). Tell him I love him (Be alright). Be alright (Be alright). Oh-oh-oh (It's gonna be alright). Tell oh-oh him (It's gonna be alright, in the morning) (Tell him). Tell him I need him, oh (Be alright). It'll be alright (It's gonna be alright). Oh-oh-oh, yeah, yeah (I need you). When the, when the evening comes, oh. In the night time. In the morning. In the evening baby tell him.",0,0,0,1,0,0,0,1,1
Nickelback,Rock,How You Remind Me,Silver Side Up,2001.0,"How You Remind Me. Never made it as a wise man. I couldn't cut it as a poor man stealing. Tired of living like a blind man. I'm sick of sight without a sense of feeling. And this is how you remind me. This is how you remind me of what I really am. It's not like you to say sorry. I was waiting on a different story. This time I'm mistaken. For handing you a heart worth breaking. And I've been wrong, I've been down. Been to the bottom of every bottle. These five words in my head. Scream ""Are we having fun yet?"". Yeah, yeah, yeah, no, no. It's not like you didn't know that. I said I love you and I swear I still do. And it must have been so bad. 'Cause living with me must have damn near killed you. And this is how you remind me of what I really am. This is how you remind me. Yeah, yeah, are we having fun yet? (These five words in my head) Yeah, yeah. No, no.",0,0,0,1,0,1,0,1,1
